Артикул;Наименование;Номенклатура;Баркод;ТМ;20-February-2024;21-February-2024;22-February-2024;23-February-2024;24-February-2024;25-February-2024;26-February-2024;27-February-2024;28-February-2024;29-February-2024;01-March-2024;02-March-2024;03-March-2024;04-March-2024;05-March-2024;06-March-2024;07-March-2024;08-March-2024;09-March-2024;10-March-2024;11-March-2024;12-March-2024;13-March-2024;14-March-2024;15-March-2024;16-March-2024;17-March-2024;18-March-2024;19-March-2024;20-March-2024;21-March-2024;22-March-2024;23-March-2024;24-March-2024;25-March-2024;26-March-2024;27-March-2024;28-March-2024;29-March-2024;30-March-2024;31-March-2024;01-April-2024;02-April-2024;03-April-2024;04-April-2024;05-April-2024;06-April-2024;07-April-2024;08-April-2024;Остаток;Предмет;Процент комиссии;Стоимость логистики;Стоимость хранения;Себестоимость;Цена до скидки;Скидка;Цена;Комиссия в рублях;НДС;Налог на прибыль;Налог;Прибыль;Наценка;Процент налога
A1101;Скребок для стеклокерамики;18882452;7432141555996;Shiny Kitchen;17;28;24;28;19;31;29;21;25;33;27;19;30;17;8;11;17;16;15;17;9;13;16;26;18;14;29;12;20;8;7;20;12;22;10;16;11;20;10;15;16;13;18;15;16;12;15;14;21;1366;Скребки для стеклокерамики;17;54.0;0.32;48.28;1369.0;84.0;219;43.8;12.153333333333338;11.82483333333333;23.978166666666667;47.29933333333334;97.97;10.948934550989346
A1102;Скребок для стеклокерамики (премиум);46395720;7432141555997;Shiny Kitchen;0;0;0;1;5;2;0;0;2;0;0;0;0;0;3;4;3;5;5;5;3;3;5;5;5;5;4;3;6;5;9;4;5;7;4;5;5;3;5;4;5;4;6;10;6;4;7;3;0;98;Скребки для стеклокерамики;17;54.0;0.32;73.39;568.0;43.0;323;64.6;21.835000000000008;21.350499999999993;43.185500000000005;85.40200000000002;116.37;13.370123839009288
A1201;Форма для льда с крышкой;18895523;7432141555999;Shiny Kitchen;4;6;1;4;4;4;3;8;3;4;3;4;7;8;4;3;2;6;2;2;5;6;2;0;4;6;1;5;2;4;3;6;2;4;1;1;0;2;7;7;8;1;2;1;1;3;2;3;2;1030;Формы для льда;20;54.0;-0.15999999999999998;83.86;2736.0;89.0;300;69.0;15.523333333333332;15.073333333333336;30.596666666666668;60.29333333333332;71.9;10.19888888888889
A1202;Форма для льда без крышки;46441846;7432141555100;Shiny Kitchen;12;11;13;7;9;10;3;4;12;11;7;9;18;13;5;3;7;5;7;6;3;4;3;3;3;7;1;1;7;1;2;3;5;4;4;3;1;1;4;0;3;0;1;4;4;1;1;3;3;258;Формы для льда;20;54.0;-0.15999999999999998;43.69;381.0;48.0;198;45.54;9.128333333333332;8.831333333333337;17.95966666666667;35.32533333333334;80.85;9.070538720538723
A1203;Форма для льда квадрат;83775490;7432141556015;Shiny Kitchen;0;0;0;1;0;3;2;0;0;2;0;0;0;0;0;0;2;1;0;0;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;Формы для льда;20;54.0;-0.15999999999999998;129.01;986.0;30.0;690;158.70000000000002;58.04833333333333;57.013333333333335;115.06166666666667;228.05333333333328;176.77;16.6756038647343
A1301;Подставка для губки с диспенсером, белая;18895524;7432141556002;Shiny Kitchen;4;2;8;4;1;0;4;4;4;3;10;5;2;6;2;2;2;0;2;4;1;4;1;1;2;2;1;2;2;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Диспенсеры кухонные;20;66.60000000000001;0.08000000000000002;127.11;2133.0;88.0;255;58.65;0.43999999999999595;0.05749999999999918;0.4974999999999951;0.23000000000000553;0.18;0.19509803921568436
A1302;Подставка для губки с диспенсером, графитовая;47830716;7432141556003;Shiny Kitchen;0;1;0;2;0;3;1;1;3;3;2;1;1;0;2;2;1;0;0;2;0;4;0;2;0;3;1;1;1;1;3;3;7;3;1;0;0;2;1;5;1;1;0;2;1;2;2;5;1;10;Диспенсеры кухонные;20;66.60000000000001;0.08000000000000002;133.22;690.0;62.0;262;60.260000000000005;0.3199999999999985;-0.07300000000000542;0.2469999999999931;-0.2920000000000056;-0.22;0.09427480916030272
A1401;Магнит для ножей 40 см;18882453;7432141556005;Shiny Kitchen;2;1;3;3;4;2;3;3;2;2;3;4;2;2;2;4;5;4;1;0;1;1;3;3;1;1;1;3;1;1;0;0;2;2;2;2;1;1;3;0;5;1;1;0;0;0;0;1;0;151;Магнитные держатели;17;54.0;0.32;474.11;7622.0;82.0;1371;274.20000000000005;94.78166666666664;92.72516666666667;187.5068333333333;370.9006666666666;78.23;13.676647216143932
A1402;Магнит для ножей 30 см;72819275;7432141556006;Shiny Kitchen;2;2;1;0;1;4;0;3;2;1;4;1;2;2;4;1;2;1;0;0;2;0;1;1;2;1;0;0;3;0;1;0;0;1;3;4;3;1;1;2;2;0;0;0;0;2;0;0;0;239;Магнитные держатели;17;54.0;0.32;421.76;5979.0;81.0;1136;227.2;72.17333333333335;70.46933333333335;142.64266666666668;281.87733333333335;66.83;12.556572769953053
A1403;Магнит для ножей 50 см;73200919;7432141556009;Shiny Kitchen;2;2;1;1;1;0;1;0;0;2;4;1;7;2;1;2;1;2;2;1;0;1;2;3;2;1;1;0;0;1;4;0;1;1;0;4;2;1;0;0;1;0;0;0;0;0;0;0;1;245;Магнитные держатели;17;54.0;0.32;538.72;4933.0;70.0;1479;295.79999999999995;98.41333333333337;96.19483333333334;194.6081666666667;384.77933333333334;71.42;13.158091052512962
A1501;Магнитный держатель 33 см;25110904;7432141556008;Shiny Kitchen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Магнитные держатели;17;54.0;0.32;321.0;3571.0;63.0;1321;264.20000000000005;113.63333333333331;111.6518333333333;225.2851666666666;446.6073333333333;139.13;17.0541382790815
A1502;Магнитный держатель 50 см;25110905;7432141556011;Shiny Kitchen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Магнитные держатели;17;54.0;0.32;321.0;3571.0;57.0;1535;307.0;142.16666666666669;139.8641666666667;282.03083333333336;559.4566666666666;174.29;18.373344191096635
A1601;Эспандер бабочка;18880093;7432141556014;Shark Fit;8;17;14;2;8;8;9;9;14;8;12;11;9;7;14;7;9;3;10;9;6;9;11;10;8;5;10;5;4;12;6;10;6;8;10;10;6;10;25;10;9;7;4;8;7;3;9;3;5;123;Эспандеры;18;79.2;0.32;133.88;4077.0;87.0;530;111.3;34.27000000000001;33.474999999999994;67.745;133.9;100.01;12.782075471698112
A1801;Тренировочный коврик для йоги/фитнеса/растяжки;18880094;7432141556020;Shark Fit;0;0;0;0;0;10;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;2;1;0;0;Коврики спортивные;18;192.60000000000002;2.48;616.78;5872.0;82.0;1056;221.76000000000002;4.143333333333345;2.559333333333328;6.702666666666673;10.237333333333313;1.66;0.6347222222222229
A1810;Коврик TPE без лого цвет серо-синий+ черный;33476753;7432141556407;Shark Fit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Коврики спортивные;18;192.60000000000002;2.48;716.67;8698.0;77.0;2000;420.0;111.78833333333337;108.78833333333333;220.5766666666667;435.1533333333332;60.72;11.028833333333337
A1811;Коврик TPE без лого цвет серый + тил;33476754;7432141556410;Shark Fit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Коврики спортивные;18;192.60000000000002;2.48;716.67;8145.0;75.0;2036;427.56;116.52833333333338;113.47433333333333;230.0026666666667;453.8973333333333;63.33;11.296791093647677
A1812;Коврик TPE без лого цвет синий + оранжевый;33476755;7432141556413;Shark Fit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Коврики спортивные;18;192.60000000000002;2.48;716.67;8345.0;87.0;1084;227.64;-8.818333333333328;-10.444333333333327;-19.262666666666654;-41.77733333333332;-5.83;-1.7769987699876986
A1813;Коврик TPE без лого цвет оранжево-красный + серый;33476756;7432141556416;Shark Fit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Коврики спортивные;18;192.60000000000002;2.48;716.67;6288.0;84.0;1006;211.26000000000002;-19.08833333333334;-20.597333333333335;-39.68566666666668;-82.38933333333333;-11.5;-3.9448972829688542
A1814;Коврик TPE без лого цвет премиально серый + черный;33476757;7432141556419;Shark Fit;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Коврики спортивные;18;192.60000000000002;2.48;716.67;6200.0;85.0;930;195.3;-29.09500000000002;-30.48999999999998;-59.585;-121.95999999999998;-17.02;-6.406989247311828
A1815;Коврик TPE без лого цвет пурпурный + тил;33476758;7432141556422;Shark Fit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Коврики спортивные;18;192.60000000000002;2.48;716.67;5947.0;85.0;892;187.32;-34.09833333333333;-35.43633333333333;-69.53466666666665;-141.74533333333332;-19.78;-7.795366218236172
A1816;Коврик TPE без лого цвет желтый + серый;33476759;7432141556425;Shark Fit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Коврики спортивные;18;192.60000000000002;2.48;716.67;6357.0;86.0;889;186.69;-34.49333333333333;-35.826833333333326;-70.32016666666667;-143.3073333333333;-20.0;-7.9100299962504685
A1817;Коврик TPE без лого цвет розовый + серый;33476760;7432141556428;Shark Fit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Коврики спортивные;18;192.60000000000002;2.48;716.67;8498.0;79.0;1784;374.64;83.34833333333337;80.67233333333331;164.02066666666667;322.68933333333325;45.03;9.193983557548579
A1840;Коврик NBR цвет черный с красной кайомкой;34167243;7432141556455;Shark Fit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Коврики спортивные;18;268.2;3.9199999999999995;517.77;6961.0;60.0;2784;584.64;235.56500000000005;231.389;466.95400000000006;925.556;178.76;16.77277298850575
A1841;Коврик NBR цвет фиолетовый с фиолетовой кайомкой;34167244;7432141556458;Shark Fit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Коврики спортивные;18;268.2;3.9199999999999995;873.31;7557.0;80.0;1511;317.31;8.696666666666658;6.430166666666705;15.126833333333362;25.7206666666667;2.95;1.0011140525038624
A1842;Коврик NBR цвет серый с более серой кайомкой;34167245;7432141556461;Shark Fit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Коврики спортивные;18;268.2;3.9199999999999995;517.77;7249.0;72.0;2029;426.09;136.1566666666667;133.11316666666667;269.2698333333334;532.4526666666667;102.84;13.27106127813373
A1850;Двойной массажный мяч 8х16 см;34838507;7432141556464;Shark Fit;10;2;7;4;3;5;7;6;11;4;8;7;5;4;8;7;4;3;5;6;8;7;3;7;12;8;3;9;4;1;0;1;0;0;0;2;0;0;0;0;0;0;1;0;2;2;0;0;0;0;Валики спортивные;18;66.60000000000001;0.08000000000000002;145.84;5167.0;88.0;620;130.20000000000002;46.22666666666667;45.29666666666667;91.52333333333334;181.18666666666655;124.24;14.761827956989249
A1851;Двойной массажный мяч 12х24 см;34838871;7432141556467;Shark Fit;8;5;0;3;3;5;3;4;4;1;3;1;7;1;3;2;4;4;4;3;3;1;2;0;3;4;4;5;4;2;4;3;0;4;4;1;5;1;1;0;2;1;1;2;5;4;5;1;0;58;Валики спортивные;18;104.4;0.8;208.48;3360.0;75.0;840;176.4;58.45333333333332;57.19333333333333;115.64666666666665;228.77333333333337;109.73;13.767460317460314
A1870;Валик 45 на 15 см;34839159;7432141556470;Shark Fit;1;3;2;3;0;3;1;2;4;3;2;2;0;0;2;1;1;1;1;3;1;4;2;6;9;1;8;4;0;1;4;4;0;3;2;1;1;4;3;3;4;2;3;6;6;2;3;3;3;250;Валики спортивные;18;167.4;2.0;394.78;10154.0;87.0;1320;277.2;80.10333333333331;78.12333333333333;158.22666666666663;312.4933333333334;79.16;11.986868686868684
A1871;Валик 60 на 15 см;34839395;7432141556473;Shark Fit;8;11;1;2;2;0;2;4;1;2;2;2;8;0;5;5;5;2;1;0;4;6;1;6;1;3;3;0;0;2;0;3;6;4;6;3;7;1;5;2;5;1;3;3;3;1;2;5;3;173;Валики спортивные;18;217.80000000000004;2.9599999999999995;451.47;14267.0;88.0;1712;359.52000000000004;113.86833333333334;111.30033333333331;225.16866666666664;445.2013333333333;98.61;13.152375389408098
A1872;Валик 90 на 15 см;34839555;7432141556476;Shark Fit;0;1;0;0;0;0;2;1;0;0;0;0;1;2;0;1;1;0;1;1;0;1;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;1;1;1;0;1;1;0;0;2;0;0;1;0;Валики спортивные;18;293.40000000000003;4.4;691.38;15944.0;82.0;2869;602.49;213.6216666666667;209.3181666666666;422.9398333333333;837.2726666666664;121.1;14.741716045079585
A1873;Массажный мяч черный ;83746702;7432141556478;Shark Fit;18;32;21;16;20;17;22;22;18;21;14;12;21;21;17;21;33;26;8;17;26;16;16;21;19;4;6;10;12;14;15;4;0;1;1;1;2;1;3;0;1;0;0;0;1;1;1;0;0;0;Массажеры механические;23;54.0;0.32;56.35;474.0;24.0;360;93.60000000000001;26.008333333333333;25.468333333333334;51.47666666666667;101.87333333333329;180.79;14.299074074074074
A1874;Массажный мяч зеленый ;83746703;7432141556480;Shark Fit;21;20;17;11;12;12;11;13;22;7;9;9;13;12;10;7;5;1;0;2;1;0;0;2;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Массажеры механические;23;54.0;0.32;56.35;554.0;35.0;360;93.60000000000001;26.008333333333333;25.468333333333334;51.47666666666667;101.87333333333329;180.79;14.299074074074074
A1901;Пресс для чеснока;18895525;7432141556023;Shiny Kitchen;0;0;2;0;1;0;1;0;1;2;1;2;1;3;0;0;0;0;0;0;1;0;0;0;2;1;2;1;2;0;0;1;1;3;1;0;2;2;0;1;0;2;1;3;0;1;1;2;2;996;Прессы для чеснока;20;54.0;0.32;217.88;3357.0;86.0;469;107.87;14.875000000000016;14.171499999999998;29.046500000000016;56.685999999999986;26.02;6.193283582089555
A2001;Чеснокодавка;18895526;7432141556026;Shiny Kitchen;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;297;Прессы для чеснока;20;54.0;0.32;76.07;2150.0;86.0;301;69.22999999999999;16.950000000000003;16.498500000000003;33.44850000000001;65.99400000000001;86.75;11.1124584717608
A2002;Пресс для чеснока, серо-зеленый;43733621;7432141556024;Shiny Kitchen;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Прессы для чеснока;20;54.0;0.32;83.59;336.0;58.0;141;32.43;-4.836666666666666;-5.048166666666667;-9.884833333333333;-20.19266666666667;-24.16;-7.010520094562648
A2101;Пашотницы красные, 3 шт;25112625;7432141556029;Shiny Kitchen;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Формочки кулинарные;20;54.0;0.32;48.2;1762.0;79.0;370;85.10000000000001;30.450000000000003;29.89499999999999;60.34499999999999;119.57999999999998;248.09;16.309459459459458
A2102;Пашотницы синие, 3 шт;25112626;7432141556032;Shiny Kitchen;0;0;0;1;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Формочки кулинарные;20;54.0;0.32;48.2;1281.0;68.0;409;94.07;35.45500000000002;34.841499999999996;70.29650000000001;139.366;289.14;17.187408312958436
A2201;Стеклянный чайник 700мл;38278978;7432141557300;Limpide Side;0;0;0;1;0;0;1;0;1;1;3;0;3;0;2;0;0;1;2;1;2;0;0;1;3;2;3;0;0;1;1;2;1;2;1;0;0;0;0;0;0;0;1;0;17;3;16;11;41;887;Чайники заварочные;20;79.2;0.32;334.73;4311.0;91.0;387;89.01;-19.323333333333338;-19.903833333333335;-39.227166666666676;-79.61533333333335;-23.78;-10.136218776916454
A2210;Стеклянный чайник 600ml;38279386;7432141557408;Limpide Side;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Чайники заварочные;20;91.8;0.56;271.18;3815.0;87.0;495;113.85000000000001;3.0283333333333218;2.2858333333333305;5.314166666666653;9.143333333333334;3.37;1.0735690235690207
A2212;Стеклянный чайник 1500ml;38279388;7432141557411;Limpide Side;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Чайники заварочные;20;91.8;0.56;457.9;6350.0;88.0;762;175.26;6.17333333333335;5.030333333333341;11.203666666666692;20.121333333333343;4.39;1.470297462817151
A2223;Чайник-кувшин, 1900мл;38279443;7432141557423;Limpide Side;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Кувшины;20;142.20000000000002;1.52;558.19;3290.0;47.0;1743;400.89;106.95333333333336;104.33883333333334;211.2921666666667;417.3553333333332;74.77;12.122327404857527
A2250;"Подставка под чайнки ""сердечки""";38279571;7432141557441;Limpide Side;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Подставки для подогрева;20;66.60000000000001;0.08000000000000002;167.5;2346.0;87.0;304;69.92;-0.0033333333333338544;-0.4593333333333403;-0.46266666666667416;-1.8373333333333364;-1.1;-0.15219298245614282
A2260;Подставка под чайнки;38279572;7432141557444;Limpide Side;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Подставки для подогрева;20;66.60000000000001;0.08000000000000002;157.0105972677945;3038.0;82.0;546;125.58;32.80156712203424;31.982567122034244;64.78413424406848;127.93026848813699;81.48;11.865226052027195
A2301;Держатель для полотенец наддверный 23.5 см;18896655;7432141556038;Birdhouse;7;6;6;6;11;3;9;13;12;12;10;9;8;4;6;0;2;1;0;4;0;3;6;1;14;11;5;5;3;4;0;6;3;3;7;2;6;3;3;2;2;2;2;1;4;2;4;3;4;796;Держатели кухонные;20;54.0;0.32;74.65;700.0;57.0;301;69.22999999999999;17.186666666666667;16.735166666666665;33.92183333333333;66.94066666666669;89.67;11.269712070874862
A2302;Держатель для полотенец наддверный 36 см;18896656;7432141556041;Birdhouse;6;6;9;4;11;8;9;6;7;7;10;8;6;2;4;1;5;1;11;3;4;5;9;2;5;2;4;5;7;10;4;7;6;7;5;7;6;5;3;3;6;4;3;5;3;4;5;3;8;889;Держатели кухонные;20;54.0;-0.15999999999999998;92.02;1138.0;71.0;330;75.89999999999999;18.013333333333335;17.518333333333334;35.531666666666666;70.07333333333338;76.15;10.767171717171717
A2501;Штанга для ванной комнаты телескопическая;18882454;7432141556047;Birdhouse;8;3;5;4;7;6;5;11;5;7;7;7;4;4;8;2;4;1;2;10;11;4;4;6;3;6;2;7;7;3;3;3;2;5;3;7;7;10;4;0;4;3;5;1;3;3;5;4;3;458;Карнизы для ванной;19;91.8;0.56;390.23;9385.0;87.0;1220;268.4;78.26166666666668;76.43166666666666;154.69333333333333;305.7266666666667;78.35;12.679781420765027
A2801;Щетка для уборки пыли, серая;18879083;7432141556059;Birdhouse;18;18;18;16;20;36;29;34;20;33;38;28;25;27;17;26;14;30;30;21;40;31;34;28;28;33;32;20;22;26;22;24;28;47;32;30;37;24;30;31;27;29;28;19;15;21;28;17;17;752;Щетки для уборки;17;66.60000000000001;0.08000000000000002;75.33;1517.0;76.0;364;72.8;24.87833333333333;24.33233333333333;49.21066666666666;97.32933333333331;129.2;13.519413919413918
A2901;Корзина для белья, голубая;18882455;7432141556062;Birdhouse;1;0;1;3;2;2;2;0;2;0;1;0;5;0;0;0;0;1;0;3;3;2;1;0;1;1;0;2;1;1;2;0;1;0;0;1;2;1;2;0;3;0;1;1;3;1;0;1;1;125;Корзины для белья;17;66.60000000000001;0.08000000000000002;166.18;2460.0;80.0;492;98.4;26.803333333333335;26.06533333333333;52.86866666666667;104.26133333333333;62.74;10.745663956639566
A2902;Корзина для белья, черная;18882456;7432141556065;Birdhouse;3;2;1;0;1;1;2;1;1;1;0;1;0;0;1;0;0;0;2;1;1;3;3;2;3;2;0;3;2;2;4;2;1;0;3;0;1;0;0;2;0;1;1;1;1;1;1;1;1;174;Корзины для белья;17;66.60000000000001;0.08000000000000002;166.18;3125.0;84.0;500;100.0;27.869999999999997;27.119999999999994;54.989999999999995;108.47999999999998;65.28;10.997999999999998
A2903;Корзина для белья, бежевая;18882457;7432141556068;Birdhouse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Корзины для белья;17;66.60000000000001;0.08000000000000002;140.8;2348.0;68.0;751;150.2;65.56666666666669;64.44016666666666;130.00683333333336;257.7606666666667;183.07;17.31116289391922
A2904;Корзина для белья, фламенко;47831693;7432141556069;Birdhouse;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Корзины для белья;17;66.60000000000001;0.08000000000000002;140.8;1325.0;80.0;265;53.0;0.7666666666666622;0.3691666666666601;1.1358333333333221;1.4766666666666581;1.05;0.42861635220125366
A2905;Корзина для белья, елки;48036378;7432141556072;Birdhouse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Корзины для белья;17;66.60000000000001;0.08000000000000002;140.8;1677.0;59.0;687;137.4;57.03333333333334;56.002833333333335;113.03616666666667;224.01133333333337;159.1;16.453590490053372
A3001;Набор крючков для рейлинга, 10шт;18882458;7432141556071;Shiny Kitchen;1;0;0;6;3;8;3;0;0;0;1;1;4;0;6;0;4;2;4;1;1;4;4;3;3;4;2;5;6;5;6;2;3;13;3;10;4;4;6;8;8;13;5;3;4;2;6;2;1;1133;Крючки настенные;17;54.0;0.32;67.66;5017.0;94.0;301;60.199999999999996;19.85666666666667;19.40516666666667;39.26183333333334;77.62066666666668;114.72;13.043798449612407
A3101;"Ароматичский диффузор ""Лаванда"" 50мл";29476457;7432141556074;Flavor Dream;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Парфюм для дома;19;54.0;0.32;148.58;2000.0;77.0;460;101.19999999999999;26.03666666666667;25.346666666666668;51.38333333333334;101.38666666666663;68.24;11.170289855072465
A3102;"Ароматичский диффузор ""Роза"" 50 мл";29582538;7432141556077;Flavor Dream;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Парфюм для дома;19;54.0;0.32;148.58;2076.0;78.0;456;100.32;25.516666666666666;24.832666666666668;50.349333333333334;99.33066666666663;66.85;11.041520467836257
A3201;"Ароматичский диффузор премиум ""Чистый аромат лотоса"" 100 мл";29476449;7432141556080;Flavor Dream;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Парфюм для дома;19;54.0;0.32;305.7924055936063;4627.0;87.0;601;132.22;18.164599067732283;17.26309906773228;35.42769813546457;69.05239627092914;22.58;5.894791703072307
A3202;"Ароматичский диффузор премиум ""Британская груша и лазурь"" 100 мл";29582575;7432141556083;Flavor Dream;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Парфюм для дома;19;54.0;0.32;365.1151728105108;4894.0;88.0;587;129.14000000000001;6.457471198248209;5.576971198248198;12.034442396496406;22.307884792992795;6.11;2.0501605445479396
